0.11723,8.0453
0.11723,8.0453
0.12514,6.7338
0.14209,4.6875
0.16208,3.4265
0.18189,2.7951
0.2011,2.3299
0.2195,2.0428
0.23773,1.8241
0.25602,1.654
0.27248,1.5446
0.28956,1.4466
0.30654,1.3753
0.32226,1.325
0.33838,1.2712
0.35311,1.2397
0.36882,1.2081
0.38311,1.184
0.39571,1.1642
0.40837,1.1465
0.4229,1.129
0.43489,1.1169
0.4485,1.1086
0.45981,1.0984
0.47148,1.0922
0.48326,1.0864
0.49437,1.0809
0.50533,1.0761
0.51605,1.0725
0.52666,1.0677
0.53658,1.0641
0.54614,1.0587
0.55951,1.0523
0.56648,1.0512
0.57926,1.0467
0.58966,1.0441
0.59801,1.043
0.61003,1.0402
0.61893,1.0393
0.6257,1.0378
0.63723,1.0363
0.64771,1.0338
0.65553,1.0334
0.66538,1.0311
0.67534,1.0297
0.68515,1.0278
0.69026,1.0276
0.69834,1.0269
0.71541,1.0246
0.71848,1.0246
0.72167,1.0246
0.73699,1.0226
0.74766,1.0218
0.75454,1.0217
0.763,1.0204
0.77549,1.0199
0.78726,1.0192
0.80101,1.0179
0.81036,1.0176
0.82084,1.0174
0.83735,1.0164
0.84702,1.016
0.86535,1.0156
0.87517,1.0154
0.89411,1.0143
0.90638,1.014
0.92171,1.0137
0.94332,1.0122
0.96081,1.0117
0.98591,1.0113
1.0052,1.0104
1.0227,1.0103
1.0498,1.0094
1.0848,1.0085
1.0938,1.0085
1.1208,1.0079
1.1656,1.0071
1.2022,1.0061
1.2282,1.006
1.2632,1.0052
1.3169,1.0048
1.3563,1.004
1.4212,1.0033
1.4719,1.003
1.5162,1.0027
1.6001,1.0019
1.655,1.0018
1.7545,1.0015
1.8278,1.0013
1.9522,1.0009
2.0556,1.0008
2.165,1.0007
2.355,1.0005
2.579,1.0003
2.857,1.0002
3.1996,1.0001
3.5987,1.0001
4.0815,1.0001
4.7987,1.0001
5.1505,1.0001
